,HR_NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
636,Colorado River,18495014.91,582951.97,2008-01,2008,1.0,month,1.07,1.48,1.35,1.27,1.35,1.61,1.38,12.89,17.82,16.2,15.28,16.21,19.31,16.54
637,Colorado River,18495014.91,582951.97,2008-02,2008,2.0,month,1.81,2.55,2.24,2.32,2.32,2.21,2.13,21.73,30.58,26.86,27.85,27.88,26.59,25.52
638,Colorado River,18495014.91,582951.97,2008-03,2008,3.0,month,3.28,4.19,3.78,3.53,3.67,4.05,3.95,39.37,50.24,45.33,42.39,44.03,48.6,47.39
639,Colorado River,18495014.91,582951.97,2008-04,2008,4.0,month,4.12,6.13,4.74,3.98,4.6,5.09,5.07,49.4,73.54,56.94,47.8,55.24,61.04,60.88
640,Colorado River,18495014.91,582951.97,2008-05,2008,5.0,month,4.85,5.45,4.98,4.66,5.2,5.0,4.6,58.27,65.36,59.78,55.93,62.38,59.97,55.22
641,Colorado River,18495014.91,582951.97,2008-06,2008,6.0,month,4.85,5.91,4.7,4.23,4.2,5.01,4.49,58.2,70.98,56.44,50.79,50.45,60.17,53.93
642,Colorado River,18495014.91,582951.97,2008-07,2008,7.0,month,4.86,5.86,4.66,4.43,3.91,4.97,4.32,58.3,70.31,55.99,53.16,46.88,59.66,51.86
643,Colorado River,18495014.91,582951.97,2008-08,2008,8.0,month,4.3,5.1,3.85,3.21,3.39,4.18,3.31,51.64,61.18,46.17,38.5,40.66,50.17,39.68
644,Colorado River,18495014.91,582951.97,2008-09,2008,9.0,month,3.28,3.35,2.89,2.42,2.76,3.2,2.38,39.35,40.17,34.72,29.07,33.14,38.37,28.62
645,Colorado River,18495014.91,582951.97,2008-10,2008,10.0,month,1.93,2.75,2.2,2.0,2.13,2.27,2.05,23.16,32.96,26.36,24.05,25.55,27.24,24.65
646,Colorado River,18495014.91,582951.97,2008-11,2008,11.0,month,1.31,2.34,1.65,1.59,1.62,1.68,1.55,15.76,28.12,19.81,19.1,19.45,20.19,18.66
647,Colorado River,18495014.91,582951.97,2008-12,2008,12.0,month,0.97,1.43,1.31,1.28,1.93,1.29,1.22,11.7,17.16,15.68,15.31,23.19,15.44,14.61
648,Colorado River,18495014.91,582951.97,2009-00,2009,,water_year,36.0,44.690000000000005,37.2,33.92,36.27,38.410000000000004,34.59,432.2,536.39,446.30999999999995,407.09999999999997,435.51,461.0,415.24
649,Colorado River,18495014.91,582951.97,2009-01,2009,1.0,month,1.28,1.78,1.56,1.31,1.54,1.7,1.74,15.36,21.35,18.67,15.68,18.5,20.38,20.9
650,Colorado River,18495014.91,582951.97,2009-02,2009,2.0,month,1.85,2.13,2.1,2.26,2.16,2.21,1.81,22.26,25.56,25.16,27.11,25.91,26.49,21.72
651,Colorado River,18495014.91,582951.97,2009-03,2009,3.0,month,3.24,3.81,3.73,3.61,4.15,3.86,3.59,38.87,45.7,44.8,43.3,49.84,46.39,43.07
652,Colorado River,18495014.91,582951.97,2009-04,2009,4.0,month,4.2,5.03,4.59,3.84,4.88,4.73,4.56,50.37,60.37,55.05,46.14,58.62,56.78,54.73
653,Colorado River,18495014.91,582951.97,2009-05,2009,5.0,month,5.08,5.91,5.05,4.58,4.78,5.14,4.73,60.96,71.0,60.66,54.98,57.4,61.66,56.73
654,Colorado River,18495014.91,582951.97,2009-06,2009,6.0,month,4.37,5.52,4.39,3.94,3.9,4.68,4.12,52.49,66.21,52.7,47.27,46.87,56.17,49.51
655,Colorado River,18495014.91,582951.97,2009-07,2009,7.0,month,4.6,5.82,4.23,3.67,3.68,4.38,3.85,55.21,69.83,50.76,44.09,44.16,52.63,46.26
656,Colorado River,18495014.91,582951.97,2009-08,2009,8.0,month,3.99,4.53,3.53,3.3,3.04,3.59,2.94,47.94,54.38,42.33,39.61,36.49,43.04,35.24
657,Colorado River,18495014.91,582951.97,2009-09,2009,9.0,month,3.18,3.64,2.86,2.54,2.46,2.88,2.43,38.12,43.75,34.33,30.46,29.53,34.59,29.16
658,Colorado River,18495014.91,582951.97,2009-10,2009,10.0,month,1.96,2.84,2.09,1.77,1.78,2.09,2.08,23.49,34.08,25.06,21.28,21.34,25.08,24.92
659,Colorado River,18495014.91,582951.97,2009-11,2009,11.0,month,1.15,1.87,1.48,1.41,1.49,1.52,1.45,13.81,22.5,17.77,16.94,17.92,18.21,17.42
660,Colorado River,18495014.91,582951.97,2009-12,2009,12.0,month,0.99,1.6,1.3,0.92,1.72,1.34,1.3,11.88,19.22,15.59,11.09,20.67,16.07,15.64
661,Colorado River,18495014.91,582951.97,2010-00,2010,,water_year,36.15,44.43,37.099999999999994,32.64,35.480000000000004,39.21,35.98,433.92,533.36,445.35,392.03999999999996,425.9100000000001,470.71000000000004,431.98999999999995
662,Colorado River,18495014.91,582951.97,2010-01,2010,1.0,month,1.3,1.5,1.55,1.45,1.96,1.66,1.47,15.61,18.02,18.65,17.37,23.49,19.94,17.61
663,Colorado River,18495014.91,582951.97,2010-02,2010,2.0,month,1.93,2.02,2.17,2.24,2.67,2.24,2.04,23.2,24.24,25.99,26.84,32.09,26.94,24.52
664,Colorado River,18495014.91,582951.97,2010-03,2010,3.0,month,3.18,3.47,3.48,3.43,3.8,3.7,3.31,38.17,41.71,41.8,41.18,45.64,44.46,39.75
665,Colorado River,18495014.91,582951.97,2010-04,2010,4.0,month,3.85,4.64,4.04,3.2,3.56,4.37,4.43,46.26,55.69,48.45,38.39,42.72,52.45,53.2
666,Colorado River,18495014.91,582951.97,2010-05,2010,5.0,month,4.79,5.66,5.18,4.57,5.18,5.41,5.18,57.46,67.96,62.24,54.9,62.23,64.95,62.17
667,Colorado River,18495014.91,582951.97,2010-06,2010,6.0,month,4.75,5.78,4.7,3.89,4.12,5.27,4.54,56.97,69.35,56.45,46.74,49.42,63.29,54.55
668,Colorado River,18495014.91,582951.97,2010-07,2010,7.0,month,5.07,5.84,4.45,4.04,3.66,4.69,4.01,60.88,70.05,53.47,48.53,43.98,56.24,48.13
669,Colorado River,18495014.91,582951.97,2010-08,2010,8.0,month,4.21,5.36,3.69,2.97,2.97,3.89,3.47,50.54,64.29,44.27,35.71,35.61,46.67,41.65
670,Colorado River,18495014.91,582951.97,2010-09,2010,9.0,month,2.97,3.85,2.97,2.75,2.57,3.03,2.7,35.65,46.25,35.61,33.07,30.8,36.41,32.43
671,Colorado River,18495014.91,582951.97,2010-10,2010,10.0,month,2.15,3.0,2.34,1.98,2.27,2.47,2.24,25.85,36.04,28.07,23.73,27.29,29.62,26.94
672,Colorado River,18495014.91,582951.97,2010-11,2010,11.0,month,1.3,2.41,1.73,1.3,1.9,1.77,1.77,15.59,28.91,20.75,15.63,22.81,21.24,21.23
673,Colorado River,18495014.91,582951.97,2010-12,2010,12.0,month,0.88,1.36,1.23,1.14,1.74,1.32,1.1,10.62,16.35,14.78,13.68,20.9,15.89,13.18
674,Colorado River,18495014.91,582951.97,2011-00,2011,,water_year,36.43,46.38999999999999,39.39,36.550000000000004,38.18000000000001,41.440000000000005,37.17,437.27,556.97,472.80999999999995,438.85,458.38,497.62000000000006,446.16
675,Colorado River,18495014.91,582951.97,2011-01,2011,1.0,month,1.25,1.87,1.67,1.66,2.04,1.63,1.56,14.97,22.49,20.09,19.89,24.47,19.59,18.72
676,Colorado River,18495014.91,582951.97,2011-02,2011,2.0,month,1.78,2.15,1.94,1.82,1.84,2.1,1.89,21.35,25.76,23.24,21.91,22.13,25.25,22.72
677,Colorado River,18495014.91,582951.97,2011-03,2011,3.0,month,3.23,3.84,3.62,3.78,3.69,3.61,3.49,38.75,46.11,43.4,45.32,44.33,43.35,41.89
678,Colorado River,18495014.91,582951.97,2011-04,2011,4.0,month,4.33,5.27,4.78,4.32,4.77,4.98,4.88,51.99,63.32,57.44,51.91,57.23,59.83,58.53
679,Colorado River,18495014.91,582951.97,2011-05,2011,5.0,month,4.68,6.18,5.11,3.82,4.98,5.47,5.31,56.22,74.2,61.39,45.89,59.83,65.68,63.78
680,Colorado River,18495014.91,582951.97,2011-06,2011,6.0,month,4.79,6.08,5.05,5.12,4.59,5.34,4.54,57.47,72.93,60.63,61.51,55.06,64.1,54.44
681,Colorado River,18495014.91,582951.97,2011-07,2011,7.0,month,4.7,5.64,4.6,4.36,3.89,5.12,4.11,56.36,67.68,55.21,52.36,46.71,61.51,49.31
682,Colorado River,18495014.91,582951.97,2011-08,2011,8.0,month,4.26,4.94,4.22,4.29,3.63,4.42,3.56,51.09,59.35,50.64,51.46,43.56,53.08,42.79
683,Colorado River,18495014.91,582951.97,2011-09,2011,9.0,month,3.08,3.65,3.1,2.96,2.84,3.21,2.72,37.01,43.83,37.17,35.56,34.06,38.48,32.63
684,Colorado River,18495014.91,582951.97,2011-10,2011,10.0,month,2.22,3.0,2.32,1.94,2.06,2.29,2.31,26.63,35.96,27.8,23.25,24.7,27.45,27.73
685,Colorado River,18495014.91,582951.97,2011-11,2011,11.0,month,1.32,1.99,1.54,1.25,1.3,1.74,1.63,15.85,23.89,18.5,14.99,15.56,20.85,19.63
686,Colorado River,18495014.91,582951.97,2011-12,2011,12.0,month,0.97,1.46,1.29,1.09,1.5,1.38,1.27,11.61,17.53,15.44,13.12,18.02,16.54,15.2
687,Colorado River,18495014.91,582951.97,2012-00,2012,,water_year,37.510000000000005,46.88,39.79,36.209999999999994,36.32,42.52,38.89,450.14,562.49,477.52,434.44,435.77,510.18,466.98
688,Colorado River,18495014.91,582951.97,2012-01,2012,1.0,month,1.18,1.85,1.61,1.5,1.53,1.8,1.81,14.14,22.17,19.33,17.98,18.33,21.61,21.75
689,Colorado River,18495014.91,582951.97,2012-02,2012,2.0,month,2.0,2.61,2.27,1.98,2.07,2.53,2.43,24.06,31.28,27.24,23.75,24.82,30.32,29.18
690,Colorado River,18495014.91,582951.97,2012-03,2012,3.0,month,3.21,3.84,3.55,3.01,3.38,3.86,3.84,38.51,46.09,42.56,36.11,40.59,46.31,46.15
691,Colorado River,18495014.91,582951.97,2012-04,2012,4.0,month,4.37,4.87,4.66,4.27,4.57,4.94,4.74,52.43,58.42,55.91,51.22,54.87,59.27,56.93
692,Colorado River,18495014.91,582951.97,2012-05,2012,5.0,month,5.33,5.72,5.43,5.07,5.45,5.63,5.1,64.02,68.62,65.19,60.83,65.37,67.56,61.25
693,Colorado River,18495014.91,582951.97,2012-06,2012,6.0,month,4.86,6.3,5.02,4.11,4.4,5.52,5.15,58.29,75.63,60.23,49.39,52.83,66.27,61.81
694,Colorado River,18495014.91,582951.97,2012-07,2012,7.0,month,4.45,5.43,4.65,4.56,4.05,5.23,4.18,53.42,65.16,55.88,54.69,48.62,62.84,50.18
695,Colorado River,18495014.91,582951.97,2012-08,2012,8.0,month,4.29,5.45,4.27,4.2,3.65,4.5,3.6,51.44,65.44,51.31,50.37,43.76,53.98,43.23
696,Colorado River,18495014.91,582951.97,2012-09,2012,9.0,month,3.31,4.36,3.18,3.23,2.36,3.1,2.83,39.74,52.3,38.13,38.74,28.3,37.18,33.94
697,Colorado River,18495014.91,582951.97,2012-10,2012,10.0,month,2.29,3.39,2.38,1.79,1.99,2.39,2.65,27.45,40.72,28.57,21.44,23.84,28.71,31.79
698,Colorado River,18495014.91,582951.97,2012-11,2012,11.0,month,1.41,2.04,1.67,1.19,1.81,1.65,1.75,16.89,24.51,20.04,14.28,21.73,19.85,21.01
699,Colorado River,18495014.91,582951.97,2012-12,2012,12.0,month,1.13,1.62,1.54,1.38,1.92,1.55,1.58,13.52,19.43,18.51,16.55,23.06,18.6,18.93
700,Colorado River,18495014.91,582951.97,2013-00,2013,,water_year,36.940000000000005,46.09,40.0,37.220000000000006,38.62,42.25,38.28,443.24000000000007,553.25,480.11,446.71000000000004,463.48,507.0,459.27
701,Colorado River,18495014.91,582951.97,2013-01,2013,1.0,month,1.11,1.71,1.53,1.41,1.66,1.69,1.54,13.37,20.54,18.34,16.88,19.92,20.27,18.49
702,Colorado River,18495014.91,582951.97,2013-02,2013,2.0,month,1.85,2.4,2.14,2.5,2.2,2.03,1.96,22.23,28.85,25.68,30.02,26.4,24.33,23.51
703,Colorado River,18495014.91,582951.97,2013-03,2013,3.0,month,2.98,4.29,3.49,3.28,3.49,3.61,3.45,35.75,51.51,41.86,39.43,41.91,43.33,41.39
704,Colorado River,18495014.91,582951.97,2013-04,2013,4.0,month,4.27,5.16,4.52,3.64,4.29,4.9,4.61,51.25,61.92,54.29,43.75,51.53,58.85,55.28
705,Colorado River,18495014.91,582951.97,2013-05,2013,5.0,month,5.11,6.07,5.3,4.63,5.03,5.71,5.18,61.37,72.89,63.66,55.54,60.33,68.49,62.13
706,Colorado River,18495014.91,582951.97,2013-06,2013,6.0,month,5.12,5.94,5.22,4.71,5.0,5.57,4.92,61.45,71.28,62.66,56.52,60.02,66.81,59.08
707,Colorado River,18495014.91,582951.97,2013-07,2013,7.0,month,4.32,5.66,4.86,5.19,4.35,5.29,4.23,51.82,67.91,58.29,62.27,52.19,63.46,50.73
708,Colorado River,18495014.91,582951.97,2013-08,2013,8.0,month,4.11,4.48,4.08,4.12,3.84,4.28,3.57,49.29,53.73,49.01,49.42,46.05,51.37,42.83
709,Colorado River,18495014.91,582951.97,2013-09,2013,9.0,month,3.24,3.33,3.27,3.38,3.04,3.58,2.84,38.85,39.96,39.2,40.61,36.5,42.93,34.1
710,Colorado River,18495014.91,582951.97,2013-10,2013,10.0,month,1.92,2.61,2.36,2.17,2.35,2.34,2.37,23.0,31.32,28.31,26.0,28.22,28.1,28.42
711,Colorado River,18495014.91,582951.97,2013-11,2013,11.0,month,1.38,1.99,1.64,1.17,1.59,1.76,1.75,16.51,23.87,19.66,14.09,19.08,21.09,21.03
712,Colorado River,18495014.91,582951.97,2013-12,2013,12.0,month,1.06,1.56,1.37,1.09,1.32,1.57,1.67,12.72,18.75,16.42,13.07,15.87,18.83,20.07
713,Colorado River,18495014.91,582951.97,2014-00,2014,,water_year,38.02,44.2,39.650000000000006,36.23,38.720000000000006,41.720000000000006,38.22,456.24,530.5600000000001,475.78999999999996,434.83000000000004,464.85999999999996,500.57,458.7
714,Colorado River,18495014.91,582951.97,2014-01,2014,1.0,month,1.21,1.71,1.74,1.76,2.03,1.83,1.67,14.53,20.55,20.84,21.08,24.42,21.92,20.01
715,Colorado River,18495014.91,582951.97,2014-02,2014,2.0,month,2.05,2.21,2.12,1.86,2.2,2.15,2.15,24.56,26.55,25.46,22.37,26.44,25.83,25.81
716,Colorado River,18495014.91,582951.97,2014-03,2014,3.0,month,3.26,3.88,3.62,3.19,3.57,3.85,3.75,39.12,46.57,43.42,38.32,42.85,46.17,44.98
717,Colorado River,18495014.91,582951.97,2014-04,2014,4.0,month,4.1,4.45,4.35,3.93,4.74,4.68,4.15,49.2,53.38,52.18,47.16,56.9,56.14,49.83
718,Colorado River,18495014.91,582951.97,2014-05,2014,5.0,month,4.71,6.12,5.22,4.67,5.34,5.49,5.01,56.49,73.43,62.7,56.02,64.14,65.91,60.15
719,Colorado River,18495014.91,582951.97,2014-06,2014,6.0,month,4.99,6.06,5.19,4.62,4.91,5.68,4.98,59.92,72.69,62.28,55.49,58.91,68.16,59.79
720,Colorado River,18495014.91,582951.97,2014-07,2014,7.0,month,5.85,5.44,4.79,4.44,4.18,4.99,4.4,70.25,65.32,57.46,53.25,50.13,59.87,52.79
721,Colorado River,18495014.91,582951.97,2014-08,2014,8.0,month,4.25,4.78,4.24,4.39,3.68,4.32,3.74,51.03,57.41,50.9,52.72,44.17,51.86,44.88
722,Colorado River,18495014.91,582951.97,2014-09,2014,9.0,month,3.24,3.39,3.01,2.94,2.81,3.06,2.58,38.91,40.72,36.16,35.26,33.73,36.69,30.94
723,Colorado River,18495014.91,582951.97,2014-10,2014,10.0,month,2.25,2.77,2.3,1.93,2.52,2.19,2.1,26.98,33.28,27.58,23.14,30.24,26.24,25.23
724,Colorado River,18495014.91,582951.97,2014-11,2014,11.0,month,1.4,2.19,1.81,1.61,2.02,1.75,1.78,16.76,26.26,21.75,19.36,24.3,21.02,21.37
725,Colorado River,18495014.91,582951.97,2014-12,2014,12.0,month,0.85,1.29,1.24,1.27,1.49,1.34,1.17,10.18,15.53,14.92,15.27,17.86,16.06,14.01
726,Colorado River,18495014.91,582951.97,2015-00,2015,,water_year,36.64,41.11,37.39,35.769999999999996,37.38999999999999,38.54,34.769999999999996,439.59,493.52000000000004,448.90999999999997,429.47,448.82000000000005,462.5,417.38
727,Colorado River,18495014.91,582951.97,2015-01,2015,1.0,month,1.22,1.49,1.5,1.36,1.82,1.62,1.49,14.62,17.93,18.04,16.36,21.87,19.41,17.94
728,Colorado River,18495014.91,582951.97,2015-02,2015,2.0,month,2.17,2.5,2.39,2.42,2.57,2.36,2.27,26.05,29.95,28.68,29.02,30.81,28.31,27.22
729,Colorado River,18495014.91,582951.97,2015-03,2015,3.0,month,3.34,3.32,3.59,3.87,3.93,3.77,3.53,40.15,39.9,43.09,46.48,47.14,45.22,42.35
730,Colorado River,18495014.91,582951.97,2015-04,2015,4.0,month,4.46,4.31,4.38,4.01,4.51,4.55,4.33,53.5,51.71,52.57,48.15,54.11,54.57,51.98
731,Colorado River,18495014.91,582951.97,2015-05,2015,5.0,month,4.76,5.07,4.77,4.55,4.91,4.81,4.32,57.16,60.87,57.26,54.68,58.94,57.79,51.91
732,Colorado River,18495014.91,582951.97,2015-06,2015,6.0,month,4.61,5.66,4.77,4.33,4.49,5.12,4.43,55.29,67.95,57.25,52.0,53.92,61.46,53.19
733,Colorado River,18495014.91,582951.97,2015-07,2015,7.0,month,4.16,4.83,4.21,4.17,3.67,4.7,3.72,49.88,57.94,50.51,50.0,44.05,56.45,44.66
734,Colorado River,18495014.91,582951.97,2015-08,2015,8.0,month,4.34,4.64,3.69,3.52,3.09,3.65,3.23,52.07,55.66,44.35,42.29,37.09,43.8,38.76
735,Colorado River,18495014.91,582951.97,2015-09,2015,9.0,month,3.08,3.04,2.74,2.73,2.37,2.68,2.4,36.95,36.54,32.91,32.72,28.49,32.17,28.76
736,Colorado River,18495014.91,582951.97,2015-10,2015,10.0,month,2.15,2.9,2.4,2.03,2.28,2.67,2.28,25.76,34.85,28.78,24.32,27.41,32.04,27.33
737,Colorado River,18495014.91,582951.97,2015-11,2015,11.0,month,1.14,2.12,1.74,1.55,1.88,1.76,1.8,13.71,25.5,20.89,18.6,22.61,21.13,21.63
738,Colorado River,18495014.91,582951.97,2015-12,2015,12.0,month,0.95,1.42,1.34,1.03,1.64,1.51,1.44,11.38,17.1,16.09,12.32,19.66,18.18,17.28
739,Colorado River,18495014.91,582951.97,2016-00,2016,,water_year,35.290000000000006,43.56,37.83,36.21,37.19,39.58,35.49,423.56,523.1899999999999,454.03,434.63,446.4999999999999,475.2700000000001,426.1499999999999
740,Colorado River,18495014.91,582951.97,2016-01,2016,1.0,month,1.13,1.52,1.52,1.44,2.03,1.64,1.56,13.6,18.28,18.25,17.29,24.36,19.64,18.72
741,Colorado River,18495014.91,582951.97,2016-02,2016,2.0,month,2.02,2.61,2.34,2.25,2.25,2.44,2.41,24.22,31.39,28.04,26.97,27.03,29.34,28.87
742,Colorado River,18495014.91,582951.97,2016-03,2016,3.0,month,3.02,3.52,3.49,3.7,3.69,3.68,3.26,36.26,42.24,41.88,44.39,44.31,44.22,39.19
743,Colorado River,18495014.91,582951.97,2016-04,2016,4.0,month,3.66,4.26,4.14,4.26,4.61,4.31,3.73,43.97,51.13,49.73,51.17,55.32,51.71,44.81
744,Colorado River,18495014.91,582951.97,2016-05,2016,5.0,month,4.73,5.37,5.0,4.71,5.2,5.09,4.69,56.75,64.46,60.08,56.54,62.48,61.07,56.33
745,Colorado River,18495014.91,582951.97,2016-06,2016,6.0,month,4.84,6.07,5.06,4.74,4.82,5.27,4.78,58.08,72.89,60.69,56.88,57.88,63.3,57.43
746,Colorado River,18495014.91,582951.97,2016-07,2016,7.0,month,4.74,5.41,4.32,3.98,3.66,4.64,3.86,56.94,64.92,51.84,47.83,43.91,55.73,46.34
747,Colorado River,18495014.91,582951.97,2016-08,2016,8.0,month,4.31,5.05,3.77,3.94,2.9,3.55,3.2,51.72,60.66,45.25,47.29,34.82,42.67,38.4
748,Colorado River,18495014.91,582951.97,2016-09,2016,9.0,month,2.6,3.31,2.71,2.58,2.23,3.02,2.48,31.17,39.77,32.51,31.03,26.71,36.24,29.82
749,Colorado River,18495014.91,582951.97,2016-10,2016,10.0,month,2.11,2.7,2.29,2.04,2.23,2.27,2.15,25.36,32.39,27.45,24.52,26.78,27.31,25.81
750,Colorado River,18495014.91,582951.97,2016-11,2016,11.0,month,1.29,2.02,1.76,1.84,2.08,1.73,1.66,15.54,24.2,21.12,22.03,25.01,20.79,19.92
751,Colorado River,18495014.91,582951.97,2016-12,2016,12.0,month,0.93,1.33,1.28,0.95,1.54,1.51,1.37,11.21,15.95,15.34,11.39,18.5,18.09,16.46
752,Colorado River,18495014.91,582951.97,2017-00,2017,,water_year,34.39,43.32,37.67999999999999,34.96,37.92,39.970000000000006,35.92,412.86,519.93,452.22,419.69999999999993,455.15000000000003,479.82,431.33000000000004
753,Colorado River,18495014.91,582951.97,2017-01,2017,1.0,month,1.26,1.59,1.65,1.66,2.14,1.82,1.46,15.08,19.11,19.77,19.94,25.75,21.83,17.57
754,Colorado River,18495014.91,582951.97,2017-02,2017,2.0,month,1.66,1.87,2.18,2.34,3.12,2.28,2.13,19.99,22.47,26.17,28.13,37.5,27.39,25.57
755,Colorado River,18495014.91,582951.97,2017-03,2017,3.0,month,3.16,3.93,3.75,3.6,3.89,3.83,3.87,37.91,47.23,45.0,43.2,46.65,45.97,46.42
756,Colorado River,18495014.91,582951.97,2017-04,2017,4.0,month,3.92,5.12,4.39,3.93,4.42,4.54,4.3,47.08,61.46,52.7,47.13,53.03,54.5,51.68
757,Colorado River,18495014.91,582951.97,2017-05,2017,5.0,month,4.27,4.99,4.92,4.94,5.58,5.15,4.56,51.26,59.93,59.12,59.31,66.94,61.84,54.8
758,Colorado River,18495014.91,582951.97,2017-06,2017,6.0,month,4.84,6.16,4.84,4.05,4.22,5.26,4.8,58.06,73.91,58.06,48.62,50.63,63.16,57.61
759,Colorado River,18495014.91,582951.97,2017-07,2017,7.0,month,4.58,5.69,4.39,3.85,3.74,4.78,4.08,54.96,68.26,52.75,46.25,44.84,57.37,48.97
760,Colorado River,18495014.91,582951.97,2017-08,2017,8.0,month,3.65,4.46,3.57,3.51,2.79,3.92,3.07,43.79,53.52,42.86,42.15,33.47,47.01,36.89
761,Colorado River,18495014.91,582951.97,2017-09,2017,9.0,month,2.72,3.46,2.66,2.25,2.17,2.88,2.47,32.62,41.5,31.88,27.03,26.05,34.56,29.63
762,Colorado River,18495014.91,582951.97,2017-10,2017,10.0,month,1.84,2.8,2.24,1.88,2.18,2.24,2.37,22.06,33.6,26.92,22.63,26.19,26.86,28.48
763,Colorado River,18495014.91,582951.97,2017-11,2017,11.0,month,1.3,1.85,1.65,1.47,1.9,1.59,1.67,15.55,22.19,19.76,17.7,22.81,19.03,20.05
764,Colorado River,18495014.91,582951.97,2017-12,2017,12.0,month,0.94,1.9,1.53,1.26,1.53,1.62,1.71,11.31,22.81,18.33,15.09,18.37,19.47,20.49
765,Colorado River,18495014.91,582951.97,2018-00,2018,,water_year,35.9,44.41,38.58,36.06,37.839999999999996,39.519999999999996,36.529999999999994,430.96000000000004,533.24,463.09999999999997,433.08,454.3999999999999,474.21000000000004,438.51000000000005
766,Colorado River,18495014.91,582951.97,2018-01,2018,1.0,month,1.27,1.77,1.64,1.55,1.8,1.67,1.6,15.3,21.24,19.67,18.56,21.64,20.03,19.16
767,Colorado River,18495014.91,582951.97,2018-02,2018,2.0,month,1.73,2.03,1.92,1.86,2.28,1.91,1.76,20.72,24.37,23.08,22.33,27.34,22.9,21.09
768,Colorado River,18495014.91,582951.97,2018-03,2018,3.0,month,2.8,3.51,3.3,3.03,3.6,3.37,3.24,33.64,42.18,39.65,36.36,43.26,40.5,38.89
769,Colorado River,18495014.91,582951.97,2018-04,2018,4.0,month,4.0,5.28,4.62,4.32,4.26,5.05,4.76,48.06,63.44,55.42,51.84,51.14,60.6,57.13
770,Colorado River,18495014.91,582951.97,2018-05,2018,5.0,month,5.03,5.49,5.24,4.9,5.43,5.44,4.89,60.35,65.93,62.9,58.86,65.19,65.26,58.75
771,Colorado River,18495014.91,582951.97,2018-06,2018,6.0,month,4.74,5.93,5.06,5.01,4.72,5.22,4.66,56.88,71.14,60.69,60.18,56.72,62.62,55.98
772,Colorado River,18495014.91,582951.97,2018-07,2018,7.0,month,4.52,5.07,4.31,4.17,3.91,4.55,3.68,54.3,60.87,51.7,50.08,46.91,54.62,44.18
773,Colorado River,18495014.91,582951.97,2018-08,2018,8.0,month,4.56,4.97,4.07,4.07,3.5,3.96,3.39,54.73,59.69,48.91,48.91,42.01,47.51,40.71
774,Colorado River,18495014.91,582951.97,2018-09,2018,9.0,month,3.17,3.81,3.0,2.54,2.73,2.9,2.8,38.06,45.78,36.07,30.54,32.82,34.81,33.6
775,Colorado River,18495014.91,582951.97,2018-10,2018,10.0,month,2.09,2.87,2.42,2.09,2.49,2.44,2.39,25.07,34.5,29.09,25.13,29.85,29.32,28.71
776,Colorado River,18495014.91,582951.97,2018-11,2018,11.0,month,1.21,1.68,1.66,1.77,2.17,1.66,1.62,14.51,20.13,19.98,21.25,26.02,19.87,19.45
777,Colorado River,18495014.91,582951.97,2018-12,2018,12.0,month,1.07,1.06,1.27,1.3,1.87,1.31,1.24,12.82,12.73,15.24,15.58,22.43,15.69,14.86
778,Colorado River,18495014.91,582951.97,2019-00,2019,,water_year,36.23,44.900000000000006,40.669999999999995,39.42,42.199999999999996,42.57,38.8,434.74999999999994,538.92,488.33000000000004,473.21000000000004,506.4599999999999,510.89000000000004,465.78999999999996
779,Colorado River,18495014.91,582951.97,2019-01,2019,1.0,month,1.2,1.39,1.59,1.7,2.08,1.69,1.53,14.39,16.65,19.03,20.41,24.93,20.32,18.42
780,Colorado River,18495014.91,582951.97,2019-02,2019,2.0,month,1.57,1.98,1.99,1.94,2.59,2.2,1.86,18.8,23.77,23.94,23.31,31.12,26.38,22.39
781,Colorado River,18495014.91,582951.97,2019-03,2019,3.0,month,3.06,3.69,3.61,3.46,4.04,3.78,3.59,36.78,44.26,43.38,41.55,48.44,45.34,43.12
782,Colorado River,18495014.91,582951.97,2019-04,2019,4.0,month,4.06,5.24,4.9,4.31,5.19,5.15,4.84,48.78,62.95,58.84,51.74,62.34,61.77,58.07
783,Colorado River,18495014.91,582951.97,2019-05,2019,5.0,month,4.98,5.58,5.42,5.64,5.98,5.47,4.96,59.73,66.94,65.09,67.66,71.82,65.65,59.49
784,Colorado River,18495014.91,582951.97,2019-06,2019,6.0,month,5.1,5.73,5.31,4.91,5.29,5.77,4.98,61.19,68.74,63.79,58.99,63.46,69.31,59.77
785,Colorado River,18495014.91,582951.97,2019-07,2019,7.0,month,4.62,6.12,4.74,4.59,3.7,5.13,4.59,55.46,73.46,56.89,55.08,44.4,61.55,55.09
786,Colorado River,18495014.91,582951.97,2019-08,2019,8.0,month,4.19,5.29,4.27,4.29,3.62,4.35,3.9,50.28,63.53,51.21,51.48,43.45,52.26,46.76
