,NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
13028,Shasta,4296684.89,61884.0,2024-05,2024,5.0,month,4.98,4.38,5.23,5.19,5.78,5.34,5.18,25704.9,22584.05,26950.12,26774.46,29806.8,27517.4,26728.45
13029,Shasta,4296684.89,61884.0,2024-06,2024,6.0,month,4.77,4.9,5.06,4.72,5.19,5.41,5.08,24624.48,25250.24,26091.84,24325.29,26790.48,27907.04,26208.66
13030,Shasta,4296684.89,61884.0,2024-07,2024,7.0,month,4.42,5.27,4.98,4.47,4.62,5.68,5.16,22814.76,27154.72,25693.81,23050.34,23829.6,29289.21,26587.04
13031,Shasta,4296684.89,61884.0,2024-08,2024,8.0,month,3.01,4.17,3.98,3.88,3.83,4.65,3.98,15531.02,21479.25,20536.5,19994.73,19745.12,23960.05,20546.51
13032,Shasta,4296684.89,61884.0,2024-09,2024,9.0,month,2.07,3.08,2.85,2.39,2.71,3.52,3.27,10654.89,15866.57,14706.13,12309.49,13993.45,18174.96,16864.84
13033,Shasta,4296684.89,61884.0,2024-10,2024,10.0,month,1.19,2.47,1.93,1.56,1.97,2.31,1.9,6136.46,12713.02,9944.84,8037.02,10178.49,11910.18,9786.63
13034,Shasta,4296684.89,61884.0,2024-11,2024,11.0,month,0.5,0.91,0.81,0.44,1.04,1.3,0.75,2579.48,4685.48,4183.87,2263.19,5387.69,6694.5,3872.19
13035,Shasta,4296684.89,61884.0,2024-12,2024,12.0,month,0.47,0.39,0.49,0.16,0.64,0.71,0.48,2425.92,1995.82,2534.93,831.32,3312.69,3651.64,2480.13
13036,Shasta,4296684.89,61884.0,2025-00,2025,,water_year,27.5,32.75,32.64,28.2,34.93,38.29,32.15,141859.36,168833.68,168340.81,145444.05,180174.88,197429.63,165784.93
13037,Shasta,4296684.89,61884.0,2025-01,2025,1.0,month,0.79,0.94,0.9,0.44,0.97,1.32,0.93,4082.94,4860.05,4661.24,2278.48,5008.67,6786.82,4770.82
13038,Shasta,4296684.89,61884.0,2025-02,2025,2.0,month,0.85,1.09,1.02,0.59,1.15,1.72,0.88,4401.19,5610.93,5256.76,3048.38,5949.57,8871.06,4547.79
13039,Shasta,4296684.89,61884.0,2025-03,2025,3.0,month,1.62,1.83,1.94,1.42,2.51,2.64,1.73,8335.11,9422.8,10030.27,7345.12,12929.25,13637.89,8917.67
13040,Shasta,4296684.89,61884.0,2025-04,2025,4.0,month,3.29,3.59,3.77,3.8,4.51,3.78,3.35,16946.16,18505.27,19428.38,19577.94,23263.58,19475.85,17273.59
13041,Shasta,4296684.89,61884.0,2025-05,2025,5.0,month,4.76,4.79,5.0,4.06,5.28,5.33,5.07,24566.61,24698.52,25797.54,20926.1,27213.7,27484.18,26132.22
13042,Shasta,4296684.89,61884.0,2025-06,2025,6.0,month,4.8,4.56,4.98,4.7,4.97,5.45,4.99,24745.06,23539.83,25670.38,24255.32,25622.53,28114.98,25740.08
13043,Shasta,4296684.89,61884.0,2025-07,2025,7.0,month,4.1,4.9,4.89,4.56,5.15,5.48,4.81,21146.05,25263.4,25194.05,23513.25,26539.53,28252.89,24827.12
13044,Shasta,4296684.89,61884.0,2025-08,2025,8.0,month,3.17,4.27,4.19,4.22,4.13,4.78,4.19,16372.94,22011.66,21627.03,21757.79,21292.19,24638.34,21617.08
13045,Shasta,4296684.89,61884.0,2025-09,2025,9.0,month,1.96,3.01,2.72,2.25,2.61,3.47,3.07,10121.44,15526.9,14011.52,11610.14,13476.99,17911.3,15819.61
13046,Shasta,4296684.89,61884.0,2025-10,2025,10.0,month,1.12,1.77,1.75,1.1,2.05,2.47,1.86,5790.59,9128.91,9009.18,5667.76,10554.28,12716.02,9579.03
13047,Shasta,4296684.89,61884.0,2025-11,2025,11.0,month,0.49,0.94,0.94,0.36,1.51,1.36,0.94,2535.36,4872.96,4825.01,1879.18,7807.87,6995.76,4845.31
13048,Shasta,4296684.89,61884.0,2025-12,2025,12.0,month,0.46,0.57,0.65,0.27,0.88,0.84,0.69,2393.82,2933.53,3376.65,1385.2,4515.3,4349.99,3550.81
13049,Shasta,4296684.89,61884.0,2026-00,2026,,water_year,,,,,,,,,,,,,,
13050,Sierra,1037952.78,21582.0,2003-10,2003,10.0,month,0.86,1.7,1.14,0.75,1.33,1.22,1.22,1554.98,3052.55,2046.44,1353.23,2387.11,2188.96,2199.19
13051,Sierra,1037952.78,21582.0,2003-11,2003,11.0,month,0.54,0.67,0.6,0.08,0.86,1.18,0.4,979.82,1204.56,1072.46,136.8,1537.84,2123.95,727.09
13052,Sierra,1037952.78,21582.0,2003-12,2003,12.0,month,0.39,0.33,0.47,0.17,0.85,1.01,0.33,708.88,597.8,843.33,311.19,1529.4,1813.14,589.8
13053,Sierra,1037952.78,21582.0,2004-00,2004,,water_year,20.75,26.1,24.23,21.82,26.93,28.84,21.74,37353.42,46964.73,43551.94,39263.13,48431.63,51885.99,39110.52
13054,Sierra,1037952.78,21582.0,2004-01,2004,1.0,month,0.23,0.14,0.62,0.56,0.89,0.99,0.39,418.12,257.77,1117.67,1015.72,1603.93,1784.62,694.79
13055,Sierra,1037952.78,21582.0,2004-02,2004,2.0,month,1.11,0.57,0.89,0.85,0.93,1.51,0.65,1994.19,1025.85,1606.52,1527.72,1670.19,2720.75,1175.94
13056,Sierra,1037952.78,21582.0,2004-03,2004,3.0,month,2.54,2.59,2.26,1.57,2.67,2.23,1.8,4573.41,4661.78,4059.75,2816.21,4802.13,4018.21,3236.43
13057,Sierra,1037952.78,21582.0,2004-04,2004,4.0,month,2.85,3.59,3.27,3.38,3.77,3.15,2.77,5131.3,6462.55,5875.86,6086.65,6782.28,5657.22,4984.34
13058,Sierra,1037952.78,21582.0,2004-05,2004,5.0,month,3.7,4.29,3.86,3.18,4.15,4.46,3.6,6660.57,7724.03,6941.72,5720.39,7472.55,8017.55,6478.35
13059,Sierra,1037952.78,21582.0,2004-06,2004,6.0,month,3.19,4.13,3.98,4.26,4.33,4.43,3.57,5732.11,7423.32,7150.52,7661.3,7781.28,7965.63,6411.7
13060,Sierra,1037952.78,21582.0,2004-07,2004,7.0,month,2.95,3.9,3.43,3.13,3.41,4.14,3.44,5304.45,7015.65,6174.02,5630.6,6129.88,7453.47,6185.51
13061,Sierra,1037952.78,21582.0,2004-08,2004,8.0,month,1.93,2.84,2.41,2.56,2.22,2.7,2.36,3462.81,5108.03,4328.93,4610.83,4000.31,4863.5,4250.26
13062,Sierra,1037952.78,21582.0,2004-09,2004,9.0,month,0.46,1.35,1.3,1.33,1.52,1.82,1.21,832.78,2430.84,2334.72,2392.49,2734.73,3278.99,2177.12
13063,Sierra,1037952.78,21582.0,2004-10,2004,10.0,month,0.4,0.73,0.69,0.24,1.35,1.44,0.63,712.72,1317.59,1244.6,435.78,2429.55,2583.32,1140.49
13064,Sierra,1037952.78,21582.0,2004-11,2004,11.0,month,0.71,0.37,0.56,0.3,0.99,1.02,0.34,1280.31,658.85,1011.85,545.77,1788.36,1840.16,619.33
13065,Sierra,1037952.78,21582.0,2004-12,2004,12.0,month,0.66,0.41,0.6,0.35,1.19,0.83,0.29,1195.84,734.95,1074.93,638.39,2136.0,1500.65,526.87
13066,Sierra,1037952.78,21582.0,2005-00,2005,,water_year,,26.19,,,,,,,47110.02,,,,,
13067,Sierra,1037952.78,21582.0,2005-01,2005,1.0,month,,0.13,,,,,,,237.88,,,,,
13068,Sierra,1037952.78,21582.0,2005-02,2005,2.0,month,1.56,0.14,0.7,0.56,1.19,0.76,0.53,2799.95,255.01,1264.81,1001.31,2146.8,1359.25,955.27
13069,Sierra,1037952.78,21582.0,2005-03,2005,3.0,month,1.98,1.33,1.78,1.7,1.83,2.11,1.66,3559.69,2396.72,3195.72,3064.8,3297.03,3800.37,2992.19
13070,Sierra,1037952.78,21582.0,2005-04,2005,4.0,month,2.94,2.68,2.83,2.92,3.46,2.71,2.01,5292.87,4828.78,5094.66,5252.33,6223.76,4878.64,3607.52
13071,Sierra,1037952.78,21582.0,2005-05,2005,5.0,month,3.79,4.51,4.23,4.19,4.49,4.67,3.78,6808.64,8104.34,7614.17,7537.84,8072.15,8394.67,6797.84
13072,Sierra,1037952.78,21582.0,2005-06,2005,6.0,month,4.45,4.88,4.48,3.71,4.49,4.94,4.53,8008.71,8778.59,8060.73,6674.15,8078.3,8876.99,8140.55
13073,Sierra,1037952.78,21582.0,2005-07,2005,7.0,month,4.12,5.6,4.69,4.52,4.3,5.2,4.65,7414.01,10066.8,8426.74,8128.12,7728.69,9352.62,8354.2
13074,Sierra,1037952.78,21582.0,2005-08,2005,8.0,month,2.6,3.55,3.02,2.46,3.01,3.69,3.12,4677.88,6387.2,5435.25,4415.8,5416.44,6637.56,5606.83
13075,Sierra,1037952.78,21582.0,2005-09,2005,9.0,month,1.08,1.86,1.74,1.49,2.31,2.14,1.73,1935.94,3343.31,3137.69,2688.31,4156.22,3851.3,3103.08
13076,Sierra,1037952.78,21582.0,2005-10,2005,10.0,month,0.51,1.12,0.92,0.49,1.53,1.22,0.86,917.16,2013.23,1649.89,888.46,2743.56,2201.39,1548.15
13077,Sierra,1037952.78,21582.0,2005-11,2005,11.0,month,0.42,0.83,0.59,0.33,0.91,0.75,0.48,760.27,1499.42,1052.88,602.47,1643.61,1357.22,857.08
13078,Sierra,1037952.78,21582.0,2005-12,2005,12.0,month,0.45,0.49,0.48,0.24,0.82,1.08,0.3,817.78,883.04,865.95,432.69,1468.38,1943.82,540.38
13079,Sierra,1037952.78,21582.0,2006-00,2006,,water_year,26.27,29.97,27.41,25.32,28.72,31.92,24.07,47257.78,53917.98,49257.29,45556.52,51629.49,57427.73,43300.95
13080,Sierra,1037952.78,21582.0,2006-01,2006,1.0,month,0.83,0.3,0.73,0.7,0.95,1.32,0.43,1491.48,532.45,1312.96,1264.95,1707.12,2370.05,780.74
13081,Sierra,1037952.78,21582.0,2006-02,2006,2.0,month,1.42,1.44,1.21,1.3,1.12,1.12,0.96,2548.19,2595.87,2176.08,2338.37,2009.29,2012.87,1722.61
13082,Sierra,1037952.78,21582.0,2006-03,2006,3.0,month,1.91,1.23,1.59,1.11,1.69,2.44,1.32,3443.98,2208.61,2860.63,2003.34,3034.55,4387.28,2382.79
13083,Sierra,1037952.78,21582.0,2006-04,2006,4.0,month,2.9,2.28,2.64,1.97,3.35,3.54,1.87,5208.53,4106.66,4739.1,3537.72,6018.75,6369.98,3365.16
13084,Sierra,1037952.78,21582.0,2006-05,2006,5.0,month,4.94,5.06,4.83,5.11,4.91,4.61,4.0,8891.64,9100.91,8681.25,9198.47,8830.9,8292.67,7191.1
13085,Sierra,1037952.78,21582.0,2006-06,2006,6.0,month,4.55,5.6,4.73,4.4,4.32,5.1,4.6,8188.44,10070.69,8510.93,7907.63,7772.23,9177.96,8275.2
13086,Sierra,1037952.78,21582.0,2006-07,2006,7.0,month,4.75,5.86,4.91,4.87,4.4,5.24,4.73,8543.16,10539.52,8822.98,8758.65,7909.23,9426.62,8506.41
13087,Sierra,1037952.78,21582.0,2006-08,2006,8.0,month,2.34,3.55,3.12,3.42,2.91,3.5,2.94,4207.13,6386.24,5605.03,6146.75,5239.18,6292.17,5282.77
13088,Sierra,1037952.78,21582.0,2006-09,2006,9.0,month,1.25,2.21,1.66,1.38,1.81,2.0,1.58,2240.02,3981.34,2979.61,2477.02,3252.69,3595.7,2848.56
13089,Sierra,1037952.78,21582.0,2006-10,2006,10.0,month,0.59,1.33,1.03,0.92,1.42,1.2,0.86,1053.4,2397.87,1855.67,1649.77,2556.84,2165.92,1552.59
13090,Sierra,1037952.78,21582.0,2006-11,2006,11.0,month,0.45,0.7,0.6,0.36,0.95,1.54,0.44,808.07,1252.37,1087.93,653.75,1707.62,2767.71,788.57
13091,Sierra,1037952.78,21582.0,2006-12,2006,12.0,month,0.59,0.24,0.49,0.29,0.52,0.93,0.51,1054.55,438.08,878.19,527.17,929.95,1673.64,917.43
13092,Sierra,1037952.78,21582.0,2007-00,2007,,water_year,20.93,25.26,22.52,20.4,24.42,26.44,19.55,37622.7,45417.91,40492.29,36696.32,43898.88,47548.97,35174.21
13093,Sierra,1037952.78,21582.0,2007-01,2007,1.0,month,0.73,0.48,0.51,0.43,0.55,0.71,0.3,1305.57,856.57,911.26,770.99,985.17,1273.35,542.97
13094,Sierra,1037952.78,21582.0,2007-02,2007,2.0,month,0.96,0.92,0.84,0.67,0.88,1.19,0.48,1735.18,1659.18,1506.68,1200.4,1574.18,2144.27,860.87
13095,Sierra,1037952.78,21582.0,2007-03,2007,3.0,month,2.14,2.34,1.89,1.96,1.94,1.49,1.13,3851.52,4214.8,3394.79,3522.01,3483.63,2671.38,2037.51
13096,Sierra,1037952.78,21582.0,2007-04,2007,4.0,month,2.74,3.37,3.09,3.33,3.63,2.85,2.35,4926.77,6056.41,5548.95,5994.0,6529.53,5124.63,4218.41
13097,Sierra,1037952.78,21582.0,2007-05,2007,5.0,month,3.94,4.6,4.1,4.0,4.19,4.29,3.76,7093.56,8273.43,7374.55,7202.32,7535.57,7713.84,6761.13
13098,Sierra,1037952.78,21582.0,2007-06,2007,6.0,month,3.74,4.22,3.78,3.15,3.73,4.35,3.76,6717.76,7581.38,6803.76,5662.99,6710.27,7823.93,6762.42
13099,Sierra,1037952.78,21582.0,2007-07,2007,7.0,month,2.85,3.58,3.11,2.82,3.05,3.74,3.03,5128.28,6431.12,5599.78,5063.49,5480.19,6731.09,5458.33
13100,Sierra,1037952.78,21582.0,2007-08,2007,8.0,month,1.25,2.15,1.81,1.2,2.08,2.42,1.91,2241.15,3873.39,3249.2,2161.99,3740.2,4355.38,3440.53
13101,Sierra,1037952.78,21582.0,2007-09,2007,9.0,month,0.95,1.33,1.27,1.27,1.48,1.73,1.02,1706.89,2383.31,2281.53,2287.44,2665.73,3103.83,1833.45
13102,Sierra,1037952.78,21582.0,2007-10,2007,10.0,month,0.69,1.02,1.06,0.81,1.6,1.93,0.81,1238.91,1836.38,1906.7,1449.93,2872.56,3474.93,1451.08
13103,Sierra,1037952.78,21582.0,2007-11,2007,11.0,month,0.45,0.47,0.6,0.16,1.21,0.85,0.54,808.87,847.09,1079.73,292.9,2180.27,1525.92,968.85
13104,Sierra,1037952.78,21582.0,2007-12,2007,12.0,month,,0.07,0.31,0.21,0.46,0.85,0.21,,131.66,561.8,369.14,821.09,1524.09,379.15
13105,Sierra,1037952.78,21582.0,2008-00,2008,,water_year,,21.08,,,,,,,37933.68,,,,,
13106,Sierra,1037952.78,21582.0,2008-01,2008,1.0,month,,0.06,,,,,,,114.54,,,,,
13107,Sierra,1037952.78,21582.0,2008-02,2008,2.0,month,1.34,0.03,0.76,0.56,0.68,1.07,1.05,2401.95,53.29,1374.32,1001.95,1218.01,1924.88,1888.0
13108,Sierra,1037952.78,21582.0,2008-03,2008,3.0,month,2.17,1.16,1.96,2.54,2.21,1.11,2.28,3897.49,2094.1,3533.56,4573.4,3966.69,1995.62,4095.56
13109,Sierra,1037952.78,21582.0,2008-04,2008,4.0,month,2.63,2.47,2.43,2.27,3.04,2.23,2.13,4728.86,4448.28,4365.3,4075.3,5463.95,4012.88,3826.53
13110,Sierra,1037952.78,21582.0,2008-05,2008,5.0,month,2.91,3.22,3.21,2.67,3.89,3.88,3.18,5238.93,5785.3,5766.63,4807.31,7003.3,6981.2,5721.99
13111,Sierra,1037952.78,21582.0,2008-06,2008,6.0,month,3.57,4.7,3.97,3.7,3.7,4.29,4.01,6418.27,8454.79,7132.34,6655.35,6646.14,7714.99,7211.95
13112,Sierra,1037952.78,21582.0,2008-07,2008,7.0,month,2.81,3.46,3.19,2.31,3.27,4.1,3.48,5049.71,6230.07,5742.39,4162.97,5878.32,7368.57,6257.66
13113,Sierra,1037952.78,21582.0,2008-08,2008,8.0,month,1.57,2.91,2.21,1.48,2.16,2.78,2.42,2822.07,5227.2,3975.56,2670.7,3891.06,4992.28,4357.26
13114,Sierra,1037952.78,21582.0,2008-09,2008,9.0,month,0.4,1.51,1.1,0.72,1.3,1.5,1.19,713.48,2710.98,1979.9,1303.86,2330.01,2698.99,2142.71
13115,Sierra,1037952.78,21582.0,2008-10,2008,10.0,month,0.36,1.44,0.78,0.57,0.89,1.09,0.75,643.72,2589.14,1410.62,1025.36,1596.61,1966.23,1356.9
13116,Sierra,1037952.78,21582.0,2008-11,2008,11.0,month,0.48,0.77,0.63,0.34,0.89,1.26,0.42,864.59,1388.39,1126.11,609.89,1592.52,2267.61,751.51
13117,Sierra,1037952.78,21582.0,2008-12,2008,12.0,month,0.54,0.43,0.48,0.25,0.7,0.69,0.31,975.18,766.3,858.41,451.42,1250.67,1236.36,562.21
13118,Sierra,1037952.78,21582.0,2009-00,2009,,water_year,20.94,28.34,24.65,22.09,25.0,30.09,23.18,37683.9,50987.98,44330.94,39715.05,44939.31,54118.25,41683.7
13119,Sierra,1037952.78,21582.0,2009-01,2009,1.0,month,0.99,0.44,0.79,0.65,0.77,0.82,1.09,1778.28,793.3,1419.1,1164.12,1385.34,1469.16,1953.01
13120,Sierra,1037952.78,21582.0,2009-02,2009,2.0,month,1.06,1.16,1.06,0.84,1.02,1.51,0.97,1904.57,2092.61,1910.86,1513.09,1827.74,2722.67,1743.91
13121,Sierra,1037952.78,21582.0,2009-03,2009,3.0,month,2.05,1.65,1.77,1.8,1.6,2.27,1.29,3695.71,2966.16,3174.69,3237.28,2871.67,4085.11,2311.05
13122,Sierra,1037952.78,21582.0,2009-04,2009,4.0,month,2.5,2.86,2.57,2.36,2.62,2.94,2.4,4499.29,5146.83,4626.3,4247.48,4704.57,5285.13,4318.41
13123,Sierra,1037952.78,21582.0,2009-05,2009,5.0,month,3.79,4.8,4.4,4.29,4.5,5.03,4.01,6812.24,8632.0,7918.79,7707.88,8095.99,9050.08,7211.38
13124,Sierra,1037952.78,21582.0,2009-06,2009,6.0,month,3.46,4.69,4.19,4.2,4.35,4.5,3.77,6225.85,8435.11,7541.57,7553.65,7822.61,8084.23,6782.15
13125,Sierra,1037952.78,21582.0,2009-07,2009,7.0,month,3.26,4.59,3.97,3.57,3.78,4.69,3.99,5871.97,8262.39,7143.12,6416.9,6799.1,8427.45,7171.78
13126,Sierra,1037952.78,21582.0,2009-08,2009,8.0,month,1.82,3.25,2.43,2.07,2.34,3.18,2.37,3279.58,5853.62,4364.48,3724.56,4215.87,5727.54,4264.67
13127,Sierra,1037952.78,21582.0,2009-09,2009,9.0,month,0.63,2.26,1.58,1.15,1.54,2.11,1.81,1132.92,4062.13,2836.89,2063.42,2776.62,3796.68,3256.72
13128,Sierra,1037952.78,21582.0,2009-10,2009,10.0,month,0.52,1.26,0.96,0.56,1.51,1.61,0.68,943.18,2272.97,1731.55,1014.79,2721.8,2893.67,1214.86
13129,Sierra,1037952.78,21582.0,2009-11,2009,11.0,month,0.64,0.82,0.73,0.44,1.0,1.03,0.57,1153.69,1480.73,1318.12,798.05,1790.25,1860.05,1020.53
13130,Sierra,1037952.78,21582.0,2009-12,2009,12.0,month,0.57,0.26,0.41,0.24,0.49,0.78,0.25,1019.17,472.08,732.39,432.72,888.58,1407.77,445.99
13131,Sierra,1037952.78,21582.0,2010-00,2010,,water_year,,28.13,,,,,,,50629.34,,,,,
13132,Sierra,1037952.78,21582.0,2010-01,2010,1.0,month,,0.06,,,,,,,109.42,,,,,
13133,Sierra,1037952.78,21582.0,2010-02,2010,2.0,month,1.15,0.8,0.94,0.54,1.53,1.12,0.64,2074.91,1437.74,1697.99,966.74,2760.12,2014.52,1157.91
13134,Sierra,1037952.78,21582.0,2010-03,2010,3.0,month,1.99,1.68,1.69,1.13,1.97,2.03,1.32,3577.1,3027.02,3047.92,2037.69,3534.06,3642.07,2373.46
13135,Sierra,1037952.78,21582.0,2010-04,2010,4.0,month,2.49,2.82,2.8,3.11,2.98,2.92,1.96,4484.14,5072.56,5037.09,5596.29,5356.5,5259.63,3522.38
13136,Sierra,1037952.78,21582.0,2010-05,2010,5.0,month,3.72,4.66,3.91,3.96,4.07,3.8,3.27,6691.52,8386.04,7030.11,7125.35,7325.31,6835.86,5889.42
13137,Sierra,1037952.78,21582.0,2010-06,2010,6.0,month,3.98,5.05,4.66,4.57,4.73,4.91,4.56,7158.82,9085.83,8375.08,8212.92,8512.49,8839.08,8208.29
13138,Sierra,1037952.78,21582.0,2010-07,2010,7.0,month,3.66,4.85,4.41,4.14,4.45,5.06,4.33,6577.68,8725.45,7928.55,7436.74,7996.46,9108.35,7783.86
13139,Sierra,1037952.78,21582.0,2010-08,2010,8.0,month,2.18,3.42,2.84,2.0,3.02,3.65,2.95,3915.47,6151.2,5114.93,3597.41,5431.73,6557.42,5312.0
13140,Sierra,1037952.78,21582.0,2010-09,2010,9.0,month,0.98,2.45,1.99,1.87,2.13,2.31,1.94,1762.6,4408.3,3587.52,3366.45,3834.66,4149.08,3481.24
13141,Sierra,1037952.78,21582.0,2010-10,2010,10.0,month,0.88,1.63,1.37,0.59,1.98,2.39,1.12,1577.61,2927.91,2470.07,1053.53,3564.05,4292.28,2008.23
13142,Sierra,1037952.78,21582.0,2010-11,2010,11.0,month,0.78,0.81,0.81,0.26,0.93,1.17,0.74,1396.17,1452.69,1449.18,470.05,1668.35,2111.03,1335.72
13143,Sierra,1037952.78,21582.0,2010-12,2010,12.0,month,0.56,0.42,0.57,0.35,0.71,1.1,0.55,1015.49,761.87,1031.37,636.8,1283.27,1975.36,985.58
13144,Sierra,1037952.78,21582.0,2011-00,2011,,water_year,27.71,32.51,28.6,24.23,30.68,32.7,24.49,49817.92,58473.68,51444.9,43580.85,55162.7,58806.45,44039.62
13145,Sierra,1037952.78,21582.0,2011-01,2011,1.0,month,1.09,0.88,0.83,0.63,1.08,0.75,0.62,1955.93,1579.22,1489.27,1129.58,1938.51,1355.39,1110.45
13146,Sierra,1037952.78,21582.0,2011-02,2011,2.0,month,2.05,1.52,1.07,0.42,1.15,1.04,0.74,3690.59,2732.09,1919.08,754.64,2060.19,1863.32,1336.41
13147,Sierra,1037952.78,21582.0,2011-03,2011,3.0,month,1.73,1.53,1.65,1.23,1.86,2.6,1.14,3117.56,2753.82,2970.04,2219.29,3347.72,4675.14,2044.16
13148,Sierra,1037952.78,21582.0,2011-04,2011,4.0,month,2.87,3.08,2.86,3.27,3.12,2.45,1.96,5162.12,5545.31,5135.74,5879.72,5611.07,4409.1,3521.25
13149,Sierra,1037952.78,21582.0,2011-05,2011,5.0,month,4.07,4.94,4.06,4.38,4.27,3.56,2.82,7313.23,8883.04,7305.58,7871.07,7671.53,6400.38,5073.87
13150,Sierra,1037952.78,21582.0,2011-06,2011,6.0,month,4.81,5.05,4.8,4.72,5.02,5.02,4.11,8644.17,9086.05,8637.24,8496.82,9023.11,9028.59,7386.45
13151,Sierra,1037952.78,21582.0,2011-07,2011,7.0,month,4.97,5.68,4.95,3.86,4.92,5.27,4.86,8930.5,10219.93,8905.8,6934.15,8841.21,9470.98,8746.31
13152,Sierra,1037952.78,21582.0,2011-08,2011,8.0,month,2.29,4.29,3.38,2.61,3.32,4.27,3.59,4116.17,7719.1,6078.87,4699.3,5972.49,7685.16,6461.15
13153,Sierra,1037952.78,21582.0,2011-09,2011,9.0,month,1.61,2.68,2.25,1.91,2.32,3.08,2.24,2898.38,4812.65,4052.66,3435.9,4181.2,5539.72,4030.04
13154,Sierra,1037952.78,21582.0,2011-10,2011,10.0,month,1.0,1.81,1.38,0.65,1.65,2.05,1.23,1799.72,3259.34,2474.6,1162.28,2966.97,3686.18,2217.37
13155,Sierra,1037952.78,21582.0,2011-11,2011,11.0,month,0.43,0.86,0.64,0.12,0.91,1.23,0.47,781.27,1550.03,1156.62,209.09,1640.16,2214.32,850.13
13156,Sierra,1037952.78,21582.0,2011-12,2011,12.0,month,0.28,0.44,0.31,0.17,0.52,0.38,0.22,506.26,790.05,563.79,308.38,942.27,692.36,402.38
13157,Sierra,1037952.78,21582.0,2012-00,2012,,water_year,23.29,28.11,24.55,20.6,25.56,29.25,21.37,41851.43,50566.29,44156.24,37070.27,45986.52,52616.93,38481.61
13158,Sierra,1037952.78,21582.0,2012-01,2012,1.0,month,0.39,0.41,0.46,0.4,0.64,0.83,0.19,693.08,743.97,820.95,725.75,1157.71,1495.7,348.88
13159,Sierra,1037952.78,21582.0,2012-02,2012,2.0,month,1.15,0.61,0.76,0.7,0.99,0.77,0.51,2060.7,1094.16,1373.34,1258.18,1775.87,1382.51,921.21
13160,Sierra,1037952.78,21582.0,2012-03,2012,3.0,month,1.81,1.26,1.6,1.23,2.01,2.18,0.97,3251.6,2270.27,2879.24,2218.67,3615.82,3928.71,1742.09
13161,Sierra,1037952.78,21582.0,2012-04,2012,4.0,month,3.37,3.32,2.89,2.52,3.06,2.98,1.99,6058.91,5972.94,5188.69,4540.67,5510.57,5357.86,3586.76
13162,Sierra,1037952.78,21582.0,2012-05,2012,5.0,month,4.67,5.18,4.4,4.85,4.08,4.11,3.73,8394.48,9324.6,7914.7,8728.29,7342.7,7385.79,6705.6
13163,Sierra,1037952.78,21582.0,2012-06,2012,6.0,month,4.47,4.6,4.17,3.33,3.96,4.71,4.1,8034.97,8268.67,7498.51,5985.53,7122.02,8470.25,7374.62
13164,Sierra,1037952.78,21582.0,2012-07,2012,7.0,month,3.18,4.27,3.75,2.92,3.72,4.56,3.75,5711.23,7680.42,6748.66,5253.62,6695.67,8206.81,6751.71
13165,Sierra,1037952.78,21582.0,2012-08,2012,8.0,month,1.65,3.3,2.69,2.71,2.48,3.34,2.73,2964.26,5933.16,4838.52,4874.02,4455.35,6000.91,4917.06
13166,Sierra,1037952.78,21582.0,2012-09,2012,9.0,month,0.89,2.05,1.5,1.0,1.54,2.11,1.48,1594.95,3678.68,2698.62,1805.79,2761.41,3795.53,2663.8
13167,Sierra,1037952.78,21582.0,2012-10,2012,10.0,month,0.66,1.08,0.89,0.37,1.08,1.56,0.72,1182.96,1936.55,1597.67,673.68,1934.94,2810.57,1294.47
13168,Sierra,1037952.78,21582.0,2012-11,2012,11.0,month,0.68,1.28,0.83,0.19,0.95,1.48,0.54,1219.88,2302.58,1486.83,341.94,1701.7,2667.3,963.83
13169,Sierra,1037952.78,21582.0,2012-12,2012,12.0,month,0.64,0.66,0.65,0.3,1.04,1.05,0.43,1147.35,1186.62,1169.21,534.37,1873.19,1883.11,776.71
13170,Sierra,1037952.78,21582.0,2013-00,2013,,water_year,21.07,27.09,24.7,18.57,25.63,30.21,24.78,37872.72,48730.28,44399.53,33417.13,46060.62,54356.29,44562.25
13171,Sierra,1037952.78,21582.0,2013-01,2013,1.0,month,0.89,0.19,0.57,0.53,0.71,0.48,0.64,1608.32,336.03,1029.02,957.5,1271.07,871.29,1150.94
13172,Sierra,1037952.78,21582.0,2013-02,2013,2.0,month,1.36,0.74,1.05,1.13,0.91,0.46,1.22,2440.32,1335.69,1882.09,2035.8,1632.89,822.48,2192.07
13173,Sierra,1037952.78,21582.0,2013-03,2013,3.0,month,2.11,2.34,1.88,1.57,1.86,1.95,1.63,3786.18,4213.18,3379.95,2824.79,3337.43,3515.82,2933.79
13174,Sierra,1037952.78,21582.0,2013-04,2013,4.0,month,2.56,3.37,3.16,2.96,3.0,3.63,3.21,4596.97,6056.13,5687.97,5331.94,5399.16,6526.2,5766.8
